iteration;exchange_no;tar_WA;confirmation_type;taskID;system_prompt;user_utterance;sysSA;sysRep.field;userValues;userFields;Openness;indValues (y/n)?;system_words;numAVPs;NLUResult.values;NLUResult.fields;Correctly transmitted AVPs;Deletions;Substitutions;Insertions;PA:CO;PA:PA;PA:FA;PA:IC;#constraints left in agenda;numGoalChanges;indices of provided restaurants;user.task.time;user.task.date;user.task.foodtype;user.task.price;user.task.localization;system.state.time;system.state.date;system.state.foodtype;system.state.price;system.state.localization;numConceptsIntroducedSoFar;ASRModel used (1=simple, 2=abstract, 3=concrete);barge-in;userSA;user_words;structS.time;structS.date;structS.foodtype;structS.price;structS.localization;user.scen.time;user.scen.date;user.scen.foodtype;user.scen.price;user.scen.localization;b0;judgement
46;2;90;1;1;Sie möchten also chinesisch essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;0;0;;neutral;neutral;chinese;neutral;neutral;;;chinese ;;;1;0;0;affirm ;1;;hor ;cui35 ;;;neutral;neutral;poultry;neutral;neutral;3;bad
46;3;90;1;1;Suchen Sie ein Restaurant für das Mittagessen oder für das Abendessen?;Für das Abendessen.  ;request;time;evening ;time ;choice;1;11;1;evening ;time ;1;0;0;0;1;0;0;0;0;1;;evening;neutral;chinese;neutral;neutral;;;chinese ;;;2;0;0;provide ;3;;hor ;cui35 ;;;neutral;neutral;poultry;neutral;neutral;3;bad
46;4;90;1;1;Sie möchten also abends essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;0;1;;evening;neutral;chinese;neutral;neutral;evening ;;chinese ;;;2;0;0;affirm ;1;hor ;hor ;cui35 ;;;neutral;neutral;poultry;neutral;neutral;3;bad
46;5;90;1;1;An welchem Tag beabsichtigen Sie essen zu gehen? ;Samstag.  ;request;date;saturday ;date ;closed;0;8;1;;;0;1;0;0;0;0;1;0;0;2;;evening;saturday;chinese;neutral;neutral;evening ;;chinese ;;;3;0;0;provide ;1;hor ;hor ;cui35 ;;;neutral;neutral;poultry;neutral;neutral;3;bad
46;6;90;1;1;An welchem Tag beabsichtigen Sie essen zu gehen? ;Samstag.  ;request;date;saturday ;date ;closed;0;8;1;saturday ;date ;1;0;0;0;1;0;0;0;0;2;;evening;saturday;chinese;neutral;neutral;evening ;;chinese ;;;3;0;0;provide ;1;hor ;hor ;cui35 ;;;neutral;neutral;poultry;neutral;neutral;3;bad
46;7;90;1;1;Sie möchten also Samstag essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;0;2;;evening;saturday;chinese;neutral;neutral;evening ;saturday ;chinese ;;;3;0;0;affirm ;1;;;cui35 ;;;neutral;neutral;poultry;neutral;neutral;3;bad
46;8;90;1;1;Wieviel möchten Sie ungefähr pro Person ausgeben?;15 Euro.  ;request;price;average ;price ;closed;0;7;1;;;0;1;0;0;0;0;1;0;0;3;;evening;saturday;chinese;average;neutral;evening ;saturday ;chinese ;;;4;0;0;provide ;2;;;cui35 ;;;neutral;neutral;poultry;neutral;neutral;3;bad
46;9;90;1;1;Wieviel möchten Sie ungefähr pro Person ausgeben?;15 D-Mark.  ;request;price;cheap ;price ;closed;0;7;1;;;0;1;0;0;0;0;1;0;0;4;;evening;saturday;chinese;cheap;neutral;evening ;saturday ;chinese ;;;5;0;0;provide ;3;;hor ;cui35 ;;;neutral;neutral;poultry;neutral;neutral;3;bad
46;10;90;1;1;Wieviel möchten Sie ungefähr pro Person ausgeben?;15 Euro.  ;request;price;average ;price ;closed;0;7;1;;;0;1;0;0;0;0;1;0;0;5;;evening;saturday;chinese;average;neutral;evening ;saturday ;chinese ;;;5;0;0;provide ;2;hor ;hor ;cui35 ;;;neutral;neutral;poultry;neutral;neutral;3;bad
46;11;90;1;1;Wieviel möchten Sie ungefähr pro Person ausgeben?;15.  ;request;price;average ;price ;closed;0;7;1;;;0;1;0;0;0;0;1;0;0;5;;evening;saturday;chinese;average;neutral;evening ;saturday ;chinese ;;;5;0;0;provide ;1;hor ;hor ;cui35 ;;;neutral;neutral;poultry;neutral;neutral;3;bad
46;12;90;1;1;Wieviel möchten Sie ungefähr pro Person ausgeben?;15 Euro.  ;request;price;average ;price ;closed;0;7;1;average ;price ;1;0;0;0;1;0;0;0;0;5;;evening;saturday;chinese;average;neutral;evening ;saturday ;chinese ;;;5;0;0;provide ;2;hor ;hor ;cui35 ;;;neutral;neutral;poultry;neutral;neutral;3;bad
46;13;90;1;1;Sie möchten also in der mittleren Preisklasse essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;9;1;yes ;logical ;1;0;0;0;1;0;0;0;0;5;;evening;saturday;chinese;average;neutral;evening ;saturday ;chinese ;average ;;5;0;0;affirm ;1;hor ;hor ;cui35 ;prx5 ;;neutral;neutral;poultry;neutral;neutral;3;bad
46;14;90;1;1;Hier ist das passende Restaurant auf Ihre Anfrage.  {Asia                     Steinring 43    } Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag! ;;inform;;;;na;0;24;0;;;;;;;;;;;0;5;91;evening;saturday;chinese;average;neutral;evening ;saturday ;chinese ;average ;;5;;0;;0;hor ;hor ;cui35 ;prx5 ;;neutral;neutral;poultry;neutral;neutral;3;bad
47;1;70;1;2;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Die Öffnungszeit.  ;request;ALL;time ;field ;open;1;41;1;time ;field ;1;0;0;0;1;0;0;0;5;0;;evening;tuesday;greek;cheap;grumme;;;;;;1;0;0;provide ;2;;;;;;evening;tuesday;greek;cheap;grumme;3.4;bad
47;2;70;1;2;Sie können zwischen den folgenden Möglichkeiten wählen: Mittagessen, Abendessen oder keine Präferenz.;Abendessen.  ;indicateValues;time;evening ;time ;choice;1;12;1;evening ;time ;1;0;0;0;1;0;0;0;4;0;;evening;tuesday;greek;cheap;grumme;;;;;;2;0;0;provide ;1;;;;;;evening;tuesday;greek;cheap;grumme;3.4;bad
47;3;70;1;2;Sie möchten also abends essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;4;0;;evening;tuesday;greek;cheap;grumme;evening ;;;;;2;0;0;affirm ;1;hor3 hor6 hor9 hor12 hor15 hor18 hor21 ;hor ;;;;evening;tuesday;greek;cheap;grumme;3.4;bad
47;4;70;1;2;Bevorzugen Sie eine bestimmte Küche, zum Beispiel italienisch, französisch, griechisch... ?;Griechisch.  ;request;foodtype;greek ;foodtype ;closed;1;10;1;greek ;foodtype ;1;0;0;0;1;0;0;0;3;0;;evening;tuesday;greek;cheap;grumme;evening ;;;;;3;0;0;provide ;1;hor3 hor6 hor9 hor12 hor15 hor18 hor21 ;hor ;;;;evening;tuesday;greek;cheap;grumme;3.4;bad
47;5;70;1;2;Sie möchten also griechisch essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;3;0;;evening;tuesday;greek;cheap;grumme;evening ;;greek ;;;3;0;0;affirm ;1;hor ;hor ;cui22 ;;;evening;tuesday;greek;cheap;grumme;3.4;bad
47;6;70;1;2;An welchem Tag beabsichtigen Sie essen zu gehen? ;Dienstag.  ;request;date;tuesday ;date ;closed;0;8;1;tuesday ;date ;1;0;0;0;1;0;0;0;2;0;;evening;tuesday;greek;cheap;grumme;evening ;;greek ;;;4;0;0;provide ;1;hor ;hor ;cui22 ;;;evening;tuesday;greek;cheap;grumme;3.4;bad
47;7;70;1;2;Sie möchten also Dienstag essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;2;0;;evening;tuesday;greek;cheap;grumme;evening ;tuesday ;greek ;;;4;0;0;affirm ;1;;;cui22 ;;;evening;tuesday;greek;cheap;grumme;3.4;bad
47;8;70;1;2;Wieviel möchten Sie ungefähr pro Person ausgeben?;Untere Preisklasse.  ;request;price;cheap ;price ;closed;0;7;1;;;0;1;0;0;0;0;1;0;1;0;;evening;tuesday;greek;cheap;grumme;evening ;tuesday ;greek ;;;5;0;0;provide ;2;;;cui22 ;;;evening;tuesday;greek;cheap;grumme;3.4;bad
47;9;70;1;2;Wieviel möchten Sie ungefähr pro Person ausgeben?;10 Euro.  ;request;price;cheap ;price ;closed;0;7;1;;;0;1;0;0;0;0;1;0;1;0;;evening;tuesday;greek;cheap;grumme;evening ;tuesday ;greek ;;;5;0;0;provide ;2;;hor ;cui22 ;;;evening;tuesday;greek;cheap;grumme;3.4;bad
47;10;70;1;2;Wieviel möchten Sie ungefähr pro Person ausgeben?;10 Euro.  ;request;price;cheap ;price ;closed;0;7;1;neutral neutral ;price logical ;0;0;1;1;0;0;0;1;1;0;;evening;tuesday;greek;cheap;grumme;evening ;tuesday ;greek ;;;5;0;0;provide ;2;hor ;hor ;cui22 ;;;evening;tuesday;greek;cheap;grumme;3.4;bad
47;11;70;1;2;In welchem Stadtteil möchten Sie essen gehen?;Grumme.  ;request;localization;grumme ;localization ;closed;0;7;1;grumme ;localization ;1;0;0;0;1;0;0;0;0;0;;evening;tuesday;greek;cheap;grumme;evening ;tuesday ;greek ;neutral ;;6;0;0;provide ;1;hor ;hor ;cui22 ;neutral ;;evening;tuesday;greek;cheap;grumme;3.4;bad
47;12;70;1;2;Sie möchten also in Grumme essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;7;1;yes ;logical ;1;0;0;0;1;0;0;0;0;0;;evening;tuesday;greek;cheap;grumme;evening ;tuesday ;greek ;neutral ;grumme ;6;0;0;affirm ;1;hor ;hor ;cui22 ;neutral ;loc7 ;evening;tuesday;greek;cheap;grumme;3.4;bad
47;13;70;1;2;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;1;1;;evening;tuesday;greek;cheap;weitmar;evening ;tuesday ;greek ;neutral ;grumme ;6;0;0;accept ;1;hor ;hor ;cui22 ;neutral ;loc7 ;evening;tuesday;greek;cheap;weitmar;3.4;bad
47;14;70;1;2;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Den Ort des Restaurants.  ;request;field;localization ;field ;closed;1;28;1;localization foodtype ;field field ;1;0;0;1;0;0;0;1;1;1;;evening;tuesday;greek;cheap;weitmar;evening ;tuesday ;greek ;neutral ;grumme ;7;0;0;provide ;4;hor ;hor ;cui22 ;neutral ;loc7 ;evening;tuesday;greek;cheap;weitmar;3.4;bad
47;15;70;1;2;Sie haben folgende Auswahlmöglichkeiten: im Zentrum, in Wiemelhausen, in Querenburg, andere Möglichkeiten oder keine Präferenz.;Weitmar.  ;indicateValues1;localization;weitmar ;localization ;choice;1;15;1;weitmar ;localization ;1;0;0;0;1;0;0;0;0;1;;evening;tuesday;greek;cheap;weitmar;evening ;tuesday ;greek ;neutral ;grumme ;8;0;0;provide ;1;hor ;hor ;cui22 ;neutral ;loc7 ;evening;tuesday;greek;cheap;weitmar;3.4;bad
47;16;70;1;2;Könnten Sie bitte den gewünschten Ort des Restaurants wiederholen?;Weitmar.  ;repetitionRequest;localization;weitmar ;localization ;closed;0;9;1;weitmar ;localization ;1;0;0;0;1;0;0;0;0;1;;evening;tuesday;greek;cheap;weitmar;evening ;tuesday ;greek ;neutral ;weitmar grumme ;8;0;0;provide ;1;hor ;hor ;cui22 ;neutral ;loc8 ;evening;tuesday;greek;cheap;weitmar;3.4;bad
47;17;70;1;2;Sie möchten also in Weitmar essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;7;1;yes ;logical ;1;0;0;0;1;0;0;0;0;1;;evening;tuesday;greek;cheap;weitmar;evening ;tuesday ;greek ;neutral ;weitmar grumme ;8;0;0;affirm ;1;hor ;hor ;cui22 ;neutral ;loc8 ;evening;tuesday;greek;cheap;weitmar;3.4;bad
47;18;70;1;2;Hier ist das passende Restaurant auf Ihre Anfrage.  {Arthemis                 Wasserstr. 149  } Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag! ;;inform;;;;na;0;24;0;;;;;;;;;;;0;1;101;evening;tuesday;greek;cheap;weitmar;evening ;tuesday ;greek ;neutral ;weitmar ;8;;0;;0;hor ;hor ;cui22 ;neutral ;loc8 ;evening;tuesday;greek;cheap;weitmar;3.4;bad
51;1;100;0;1;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Art des Restaurants hätte ich gerne.  ;request;ALL;foodtype ;field ;open;1;41;1;yes foodtype ;logical field ;1;0;0;1;0;0;0;1;1;0;;neutral;neutral;poultry;neutral;neutral;;;;;;1;0;0;provide ;6;;;;;;neutral;neutral;poultry;neutral;neutral;3.3;bad
51;2;100;0;1;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Die griechische Küche würd mich interessieren.  ;indicateValues;foodtype;greek ;foodtype ;choice;1;16;1;greek foodtype ;foodtype field ;1;0;0;1;0;0;0;1;0;1;;neutral;neutral;greek;neutral;neutral;;;;;;2;0;1;provide ;6;;;;;;neutral;neutral;poultry;neutral;neutral;3.3;bad
51;3;100;0;1;Suchen Sie ein Restaurant für das Mittagessen oder für das Abendessen?;Ich suche eine Restaurant in dem man mittags Ente essen gehen kann.  ;request;time;poultry midday ;foodtype time ;choice;1;11;2;poultry midday foodtype ;foodtype time field ;2;0;0;1;0;0;0;1;0;2;;midday;neutral;poultry;neutral;neutral;;;greek ;;;4;0;0;provide ;12;;hor ;cui22 ;;;neutral;neutral;poultry;neutral;neutral;3.3;bad
51;4;100;0;1;Könnten Sie bitte die gewünschte Art der Küche wiederholen?;Die griechische Küche.  ;repetitionRequest;foodtype;greek ;foodtype ;closed;0;9;1;greek foodtype ;foodtype field ;1;0;0;1;0;0;0;1;0;3;;midday;neutral;greek;neutral;neutral;midday ;;poultry greek ;;;4;0;0;provide ;3;hor02 hor5 hor8 hor11 hor14 hor17 hor20 ;hor ;cui11 ;;;neutral;neutral;poultry;neutral;neutral;3.3;bad
51;5;100;0;1;An welchem Tag beabsichtigen Sie essen zu gehen? ;Am Dienstag.  ;request;date;tuesday ;date ;closed;0;8;1;tuesday ;date ;1;0;0;0;1;0;0;0;0;4;;midday;tuesday;greek;neutral;neutral;midday ;;greek poultry ;;;5;0;0;provide ;2;hor ;hor ;cui22 ;;;neutral;neutral;poultry;neutral;neutral;3.3;bad
51;6;100;0;1;Wieviel möchten Sie ungefähr pro Person ausgeben?;Ca 30 Euro.  ;request;price;expensive ;price ;closed;0;7;1;expensive ;price ;1;0;0;0;1;0;0;0;0;5;;midday;tuesday;greek;expensive;neutral;midday ;tuesday ;greek ;;;6;0;0;provide ;3;;;cui22 ;;;neutral;neutral;poultry;neutral;neutral;3.3;bad
51;7;100;0;1;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;1;6;;midday;tuesday;greek;average;centre;midday ;tuesday ;greek ;expensive ;;6;0;0;accept ;1;hor ;hor ;cui22 ;prx8 ;;neutral;neutral;poultry;neutral;neutral;3.3;bad
51;8;100;0;1;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Den Ort und den Preis.  ;request;field;localization price ;field field ;closed;1;28;2;localizationn price ;field field ;1;0;1;0;0;0;0;1;1;6;;midday;tuesday;greek;average;centre;midday ;tuesday ;greek ;expensive ;;8;0;0;provide ;5;hor ;hor ;cui22 ;prx8 ;;neutral;neutral;poultry;neutral;neutral;3.3;bad
51;9;100;0;1;Sie haben folgende Auswahlmöglichkeiten: im Zentrum, in Wiemelhausen, in Querenburg, andere Möglichkeiten oder keine Präferenz.;Im Zentrum wäre ganz recht.  ;indicateValues;localization;centre ;localization ;choice;1;15;1;centre ;localization ;1;0;0;0;1;0;0;0;1;7;;midday;tuesday;greek;average;centre;midday ;tuesday ;greek ;expensive ;;9;0;0;provide ;5;hor ;hor ;cui22 ;prx8 ;;neutral;neutral;poultry;neutral;neutral;3.3;bad
51;10;100;0;1;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;1;7;;midday;tuesday;greek;average;centre;midday ;tuesday ;greek ;expensive ;centre ;9;0;0;accept ;1;hor ;hor ;cui22 ;prx8 ;loc01 ;neutral;neutral;poultry;neutral;neutral;3.3;bad
51;11;100;0;1;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Den Preis.  ;request;field;price ;field ;closed;1;28;1;price ;field ;1;0;0;0;1;0;0;0;1;7;;midday;tuesday;greek;average;centre;midday ;tuesday ;greek ;expensive ;centre ;9;0;0;provide ;2;hor ;hor ;cui22 ;prx8 ;loc01 ;neutral;neutral;poultry;neutral;neutral;3.3;bad
51;12;100;0;1;Sie haben folgende Auswahlmöglichkeiten: obere, mittlere, oder untere Preisklasse oder keine Präferenz.;Mittlere Preisklasse.  ;indicateValues;price;average ;price ;choice;1;12;1;average ;price ;1;0;0;0;1;0;0;0;0;7;;midday;tuesday;greek;average;centre;midday ;tuesday ;greek ;expensive ;centre ;10;0;0;provide ;2;hor ;hor ;cui22 ;prx8 ;loc01 ;neutral;neutral;poultry;neutral;neutral;3.3;bad
51;13;100;0;1;Könnten Sie bitte den gewünschten Preis der Mahlzeit wiederholen?;50 Euro.  ;repetitionRequest;price;expensive ;price ;closed;0;9;1;expensive ;price ;1;0;0;0;1;0;0;0;0;8;;midday;tuesday;greek;expensive;centre;midday ;tuesday ;greek ;average expensive ;centre ;10;0;0;provide ;2;hor ;hor ;cui22 ;prx3 prx4 prx5 ;loc01 ;neutral;neutral;poultry;neutral;neutral;3.3;bad
51;14;100;0;1;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;8;;midday;tuesday;italian;expensive;centre;midday ;tuesday ;greek ;expensive average ;centre ;10;0;0;accept ;1;hor ;hor ;cui22 ;prx8 ;loc01 ;neutral;neutral;poultry;neutral;neutral;3.3;bad
51;15;100;0;1;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Die Art der Küche.  ;request;field;foodtype ;field ;closed;1;28;1;foodtype ;field ;1;0;0;0;1;0;0;0;0;8;;midday;tuesday;italian;expensive;centre;midday ;tuesday ;greek ;expensive ;centre ;10;0;0;provide ;4;hor ;hor ;cui22 ;prx8 ;loc01 ;neutral;neutral;poultry;neutral;neutral;3.3;bad
51;16;100;0;1;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Hm, italienische Küche.  ;indicateValues;foodtype;italian ;foodtype ;choice;1;16;1;italian foodtype ;foodtype field ;1;0;0;1;0;0;0;1;0;9;;midday;tuesday;italian;expensive;centre;midday ;tuesday ;greek ;expensive ;centre ;11;0;0;provide ;3;hor ;hor ;cui22 ;prx8 ;loc01 ;neutral;neutral;poultry;neutral;neutral;3.3;bad
51;17;100;0;1;Könnten Sie bitte die gewünschte Art der Küche wiederholen?;Die italienische Küche.  ;repetitionRequest;foodtype;italian ;foodtype ;closed;0;9;1;italian foodtype ;foodtype field ;1;0;0;1;0;0;0;1;0;9;;midday;tuesday;italian;expensive;centre;midday ;tuesday ;italian greek ;expensive ;centre ;11;0;0;provide ;3;hor ;hor ;cui20 ;prx8 ;loc01 ;neutral;neutral;poultry;neutral;neutral;3.3;bad
51;18;100;0;1;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;9;;midday;tuesday;italian;expensive;querenburg;midday ;tuesday ;italian greek ;expensive ;centre ;11;0;0;accept ;1;hor ;hor ;cui20 ;prx8 ;loc01 ;neutral;neutral;poultry;neutral;neutral;3.3;bad
51;19;100;0;1;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Den Ort.  ;request;field;localization ;field ;closed;1;28;1;localization ;field ;1;0;0;0;1;0;0;0;0;9;;midday;tuesday;italian;expensive;querenburg;midday ;tuesday ;italian ;expensive ;centre ;11;0;0;provide ;2;hor ;hor ;cui20 ;prx8 ;loc01 ;neutral;neutral;poultry;neutral;neutral;3.3;bad
51;20;100;0;1;Sie haben folgende Auswahlmöglichkeiten: im Zentrum, in Wiemelhausen, in Querenburg, andere Möglichkeiten oder keine Präferenz.;In Querenburg.  ;indicateValues1;localization;querenburg ;localization ;choice;1;15;1;querenburg ;localization ;1;0;0;0;1;0;0;0;0;10;;midday;tuesday;italian;expensive;querenburg;midday ;tuesday ;italian ;expensive ;centre ;12;0;0;provide ;2;hor ;hor ;cui20 ;prx8 ;loc01 ;neutral;neutral;poultry;neutral;neutral;3.3;bad
51;21;100;0;1;Könnten Sie bitte den gewünschten Ort des Restaurants wiederholen?;Querenburg.  ;repetitionRequest;localization;querenburg ;localization ;closed;0;9;1;querenburg ;localization ;1;0;0;0;1;0;0;0;0;10;;midday;tuesday;italian;expensive;querenburg;midday ;tuesday ;italian ;expensive ;querenburg centre ;12;0;0;provide ;1;hor ;hor ;cui20 ;prx8 ;loc12 ;neutral;neutral;poultry;neutral;neutral;3.3;bad
51;22;100;0;1;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Nein.  ;offerModification;logical;no ;logical ;choice;0;13;1;no ;logical ;1;0;0;0;1;0;0;0;0;10;;midday;tuesday;italian;expensive;querenburg;midday ;tuesday ;italian ;expensive ;querenburg centre ;12;0;0;neglect ;1;hor ;hor ;cui20 ;prx8 ;loc12 ;neutral;neutral;poultry;neutral;neutral;3.3;bad
51;23;100;0;1;Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag!;;bye;bye;;;na;0;13;0;;;;;;;;;;;0;10;;midday;tuesday;italian;expensive;querenburg;midday ;tuesday ;italian ;expensive ;querenburg ;12;;0;;0;hor ;hor ;cui20 ;prx8 ;loc12 ;neutral;neutral;poultry;neutral;neutral;3.3;bad
54;1;100;0;4;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Die Art der Küche.  ;request;ALL;foodtype ;field ;open;1;41;1;foodtype ;field ;1;0;0;0;1;0;0;0;3;0;;neutral;neutral;italian;average;querenburg;;;;;;1;0;0;provide ;4;;;;;;neutral;neutral;italian;average;querenburg;3.5;bad
54;2;100;0;4;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Italienische Küche  ;indicateValues;foodtype;italian ;foodtype ;choice;1;16;1;italian foodtype ;foodtype field ;1;0;0;1;0;0;0;1;2;0;;neutral;neutral;italian;average;querenburg;;;;;;2;0;0;provide ;2;;;;;;neutral;neutral;italian;average;querenburg;3.5;bad
54;3;100;0;4;Suchen Sie ein Restaurant für das Mittagessen oder für das Abendessen?;Für das Mittagessen.  ;request;time;midday ;time ;choice;1;11;1;midday ;time ;1;0;0;0;1;0;0;0;2;1;;midday;neutral;italian;average;querenburg;;;italian ;;;3;0;0;provide ;3;;hor ;cui20 ;;;neutral;neutral;italian;average;querenburg;3.5;bad
54;4;100;0;4;An welchem Tag beabsichtigen Sie essen zu gehen? ;Am Mittwoch.  ;request;date;wednesday ;date ;closed;0;8;1;wednesday ;date ;1;0;0;0;1;0;0;0;2;2;;midday;wednesday;italian;average;querenburg;midday ;;italian ;;;4;0;0;provide ;2;hor ;hor ;cui20 ;;;neutral;neutral;italian;average;querenburg;3.5;bad
54;5;100;0;4;Wieviel möchten Sie ungefähr pro Person ausgeben?;30 Euro.  ;request;price;expensive ;price ;closed;0;7;1;expensive ;price ;1;0;0;0;1;0;0;0;1;3;;midday;wednesday;italian;expensive;querenburg;midday ;wednesday ;italian ;;;5;0;0;provide ;2;;;cui20 ;;;neutral;neutral;italian;average;querenburg;3.5;bad
