iteration;exchange_no;tar_WA;confirmation_type;taskID;system_prompt;user_utterance;sysSA;sysRep.field;userValues;userFields;Openness;indValues (y/n)?;system_words;numAVPs;NLUResult.values;NLUResult.fields;Correctly transmitted AVPs;Deletions;Substitutions;Insertions;PA:CO;PA:PA;PA:FA;PA:IC;#constraints left in agenda;numGoalChanges;indices of provided restaurants;user.task.time;user.task.date;user.task.foodtype;user.task.price;user.task.localization;system.state.time;system.state.date;system.state.foodtype;system.state.price;system.state.localization;numConceptsIntroducedSoFar;ASRModel used (1=simple, 2=abstract, 3=concrete);barge-in;userSA;user_words;structS.time;structS.date;structS.foodtype;structS.price;structS.localization;user.scen.time;user.scen.date;user.scen.foodtype;user.scen.price;user.scen.localization;class
71;14;100;0;1;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Keine Präferenz.  ;indicateValues;foodtype;neutral ;foodtype ;choice;1;16;1;neutral neutral ;foodtype logical ;1;0;0;1;0;0;0;1;0;7;;midday;monday;neutral;expensive;neutral;midday ;monday ;chinese ;expensive ;;7;0;0;provide ;2;hor ;hor ;cui35 ;prx8 ;;neutral;neutral;poultry;neutral;neutral;word_accuracy_100
71;15;100;0;1;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Beckmannshof             Berliner Str. 39} {Taj Mahal                Kortumstr. 9    } Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag! ;;inform;;;;na;0;29;0;;;;;;;;;;;0;7; 8 95;midday;monday;neutral;expensive;neutral;midday ;monday ;neutral chinese ;expensive ;;7;;0;;0;hor ;hor ;neutral ;prx8 ;;neutral;neutral;poultry;neutral;neutral;word_accuracy_100
73;1;100;0;3;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Den Ort.  ;request;ALL;localization ;field ;open;1;41;1;localization ;field ;1;0;0;0;1;0;0;0;4;0;;midday;neutral;chinese;expensive;centre;;;;;;1;0;0;provide ;2;;;;;;midday;neutral;chinese;expensive;centre;word_accuracy_100
73;2;100;0;3;Sie haben folgende Auswahlmöglichkeiten: im Zentrum, in Wiemelhausen, in Querenburg, andere Möglichkeiten oder keine Präferenz.;Zentrum.  ;indicateValues1;localization;centre ;localization ;choice;1;15;1;centre ;localization ;1;0;0;0;1;0;0;0;3;0;;midday;neutral;chinese;expensive;centre;;;;;;2;0;0;provide ;1;;;;;;midday;neutral;chinese;expensive;centre;word_accuracy_100
73;3;100;0;3;Suchen Sie ein Restaurant für das Mittagessen oder für das Abendessen?;Für das Mittagessen.  ;request;time;midday ;time ;choice;1;11;1;midday ;time ;1;0;0;0;1;0;0;0;2;0;;midday;neutral;chinese;expensive;centre;;;;;centre ;3;0;0;provide ;3;;hor ;;;loc01 ;midday;neutral;chinese;expensive;centre;word_accuracy_100
73;4;100;0;3;Bevorzugen Sie eine bestimmte Küche, zum Beispiel italienisch, französisch, griechisch... ?;Ja.  ;request;foodtype;yes ;logical ;closed;1;10;1;yes ;logical ;1;0;0;0;1;0;0;0;2;0;;midday;neutral;chinese;expensive;centre;midday ;;;;centre ;3;0;0;accept ;1;hor ;hor ;;;loc01 ;midday;neutral;chinese;expensive;centre;word_accuracy_100
73;5;100;0;3;Bevorzugen Sie eine bestimmte Küche, zum Beispiel italienisch, französisch, griechisch... ?;Nein.  ;request;foodtype;no ;logical ;closed;1;10;1;neutral no ;foodtype logical ;1;0;0;1;0;0;0;1;2;0;;midday;neutral;chinese;expensive;centre;midday ;;;;centre ;3;0;0;neglect ;1;hor ;hor ;;;loc01 ;midday;neutral;chinese;expensive;centre;word_accuracy_100
73;6;100;0;3;An welchem Tag beabsichtigen Sie essen zu gehen? ;Am Sonntag.  ;request;date;sunday ;date ;closed;0;8;1;sunday ;date ;1;0;0;0;1;0;0;0;2;1;;midday;sunday;chinese;expensive;centre;midday ;;neutral ;;centre ;4;0;0;provide ;2;hor ;hor ;neutral ;;loc01 ;midday;neutral;chinese;expensive;centre;word_accuracy_100
73;7;100;0;3;Wieviel möchten Sie ungefähr pro Person ausgeben?;Gehobene Preisklasse.  ;request;price;expensive ;price ;closed;0;7;1;gourmet ;foodtype ;0;1;0;1;0;0;0;1;1;1;;midday;sunday;chinese;expensive;centre;midday ;sunday ;neutral ;;centre ;5;0;0;provide ;2;;;neutral ;;loc01 ;midday;neutral;chinese;expensive;centre;word_accuracy_100
73;8;100;0;3;Wieviel möchten Sie ungefähr pro Person ausgeben?;80 Euro.  ;request;price;expensive ;price ;closed;0;7;1;;;0;1;0;0;0;0;1;0;1;1;;midday;sunday;chinese;expensive;centre;midday ;sunday ;gourmet neutral ;;centre ;5;0;0;provide ;2;;hor ;cui02 ;;loc01 ;midday;neutral;chinese;expensive;centre;word_accuracy_100
73;9;100;0;3;Wieviel möchten Sie ungefähr pro Person ausgeben?;Viel.  ;request;price;expensive ;price ;closed;0;7;1;;;0;1;0;0;0;0;1;0;1;1;;midday;sunday;chinese;expensive;centre;midday ;sunday ;neutral gourmet ;;centre ;5;0;0;provide ;1;hor ;hor ;cui02 ;;loc01 ;midday;neutral;chinese;expensive;centre;word_accuracy_100
73;10;100;0;3;Wieviel möchten Sie ungefähr pro Person ausgeben?;Gehobene Preisklasse.  ;request;price;expensive ;price ;closed;0;7;1;gourmet ;foodtype ;0;1;0;1;0;0;0;1;1;1;;midday;sunday;chinese;expensive;centre;midday ;sunday ;neutral gourmet ;;centre ;5;0;0;provide ;2;hor ;hor ;cui02 ;;loc01 ;midday;neutral;chinese;expensive;centre;word_accuracy_100
73;11;100;0;3;Wieviel möchten Sie ungefähr pro Person ausgeben?;50 Euro.  ;request;price;expensive ;price ;closed;0;7;1;expensive ;price ;1;0;0;0;1;0;0;0;1;1;;midday;sunday;chinese;expensive;centre;midday ;sunday ;gourmet neutral ;;centre ;5;0;0;provide ;2;hor ;hor ;cui02 ;;loc01 ;midday;neutral;chinese;expensive;centre;word_accuracy_100
73;12;100;0;3;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;2;2;;midday;sunday;chinese;average;centre;midday ;sunday ;gourmet ;expensive ;centre ;5;0;0;accept ;1;hor ;hor ;cui02 ;prx8 ;loc01 ;midday;neutral;chinese;neutral;centre;word_accuracy_100
73;13;100;0;3;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Den Preis.  ;request;field;price ;field ;closed;1;28;1;price ;field ;1;0;0;0;1;0;0;0;2;2;;midday;sunday;chinese;average;centre;midday ;sunday ;gourmet ;expensive ;centre ;6;0;0;provide ;2;hor ;hor ;cui02 ;prx8 ;loc01 ;midday;neutral;chinese;neutral;centre;word_accuracy_100
73;14;100;0;3;Sie haben folgende Auswahlmöglichkeiten: obere, mittlere, oder untere Preisklasse oder keine Präferenz.;Mittlere Preisklasse.  ;indicateValues;price;average ;price ;choice;1;12;1;average ;price ;1;0;0;0;1;0;0;0;1;2;;midday;sunday;chinese;average;centre;midday ;sunday ;gourmet ;expensive ;centre ;7;0;0;provide ;2;hor ;hor ;cui02 ;prx8 ;loc01 ;midday;neutral;chinese;neutral;centre;word_accuracy_100
73;15;100;0;3;Könnten Sie bitte den gewünschten Preis der Mahlzeit wiederholen?;Mittlere Preisklasse.  ;repetitionRequest;price;average ;price ;closed;0;9;1;average ;price ;1;0;0;0;1;0;0;0;1;2;;midday;sunday;chinese;average;centre;midday ;sunday ;gourmet ;average expensive ;centre ;7;0;0;provide ;2;hor ;hor ;cui02 ;prx3 prx4 prx5 ;loc01 ;midday;neutral;chinese;neutral;centre;word_accuracy_100
73;16;100;0;3;Es gibt mehr als drei passende Restaurants auf Ihre Anfrage. Möchten Sie Ihre Frage präzisieren?;Ja.  ;offerRefinement;logical;yes ;logical ;choice;0;15;1;yes ;logical ;1;0;0;0;1;0;0;0;1;2;;midday;sunday;chinese;average;centre;midday ;sunday ;gourmet ;average expensive ;centre ;7;0;0;accept ;1;hor ;hor ;cui02 ;prx3 prx4 prx5 ;loc01 ;midday;neutral;chinese;neutral;centre;word_accuracy_100
73;17;100;0;3;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten angeben. Präzisieren Sie bitte Ihre Frage.;Die Küche.  ;indicateValues;field;foodtype ;field ;open;1;27;1;foodtype ;field ;1;0;0;0;1;0;0;0;1;2;;midday;sunday;chinese;average;centre;midday ;sunday ;gourmet ;average ;centre ;8;0;0;provide ;2;hor ;hor ;cui02 ;prx3 prx4 prx5 ;loc01 ;midday;neutral;chinese;neutral;centre;word_accuracy_100
73;18;100;0;3;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Chinesisch.  ;indicateValues;foodtype;chinese ;foodtype ;choice;1;16;1;chinese ;foodtype ;1;0;0;0;1;0;0;0;0;2;;midday;sunday;chinese;average;centre;midday ;sunday ;gourmet ;average ;centre ;9;0;0;provide ;1;hor ;hor ;cui02 ;prx3 prx4 prx5 ;loc01 ;midday;neutral;chinese;neutral;centre;word_accuracy_100
73;19;100;0;3;Könnten Sie bitte die gewünschte Art der Küche wiederholen?;Chinesisch.  ;repetitionRequest;foodtype;chinese ;foodtype ;closed;0;9;1;chinese ;foodtype ;1;0;0;0;1;0;0;0;0;2;;midday;sunday;chinese;average;centre;midday ;sunday ;chinese gourmet ;average ;centre ;9;0;0;provide ;1;hor ;hor ;cui35 ;prx3 prx4 prx5 ;loc01 ;midday;neutral;chinese;neutral;centre;word_accuracy_100
73;20;100;0;3;Hier ist das passende Restaurant auf Ihre Anfrage.  {Asia                     Steinring 43    } Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag! ;;inform;;;;na;0;24;0;;;;;;;;;;;0;2;91;midday;sunday;chinese;average;centre;midday ;sunday ;chinese gourmet ;average ;centre ;9;;0;;0;hor ;hor ;cui35 ;prx3 prx4 prx5 ;loc01 ;midday;neutral;chinese;neutral;centre;word_accuracy_100
76;1;100;0;1;Guten Abend! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Boris erlaubt es Ihnen, eine Recherche nach den folgenden Kriterien durchzuführen: der Art der Küche, der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Stellen Sie bitte Ihre Frage.;Wo kann ich Ente essen?  ;request;ALL;poultry ;foodtype ;open;1;46;1;poultry ;foodtype ;1;0;0;0;1;0;0;0;0;0;;neutral;neutral;poultry;neutral;neutral;;;;;;1;0;0;provide ;5;;;;;;neutral;neutral;poultry;neutral;neutral;word_accuracy_100
76;2;100;0;1;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Haus Oekey                Auf dem Alten Kamp 10} {China                    Brückstr. 47    } {Mandarin Peking          Herner Str. 127 } Vielen dank, dass sie Boris benutzt haben. Auf Wiedersehen und einen schönen Abend! ;;inform;;;;na;0;36;0;;;;;;;;;;;0;0; 33 79 86;neutral;neutral;poultry;neutral;neutral;;;poultry ;;;1;;0;;0;hor ;hor ;cui11 ;;;neutral;neutral;poultry;neutral;neutral;word_accuracy_100
77;1;100;1;2;Guten Abend! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Boris erlaubt es Ihnen, eine Recherche nach den folgenden Kriterien durchzuführen: der Art der Küche, der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Stellen Sie bitte Ihre Frage.;Ich möchte ganz gerne Dienstag Abend in Bochum Grumme griechisch essen gehen. Der Preis sollte dabei in der unteren Kategorie liegen.  ;request;ALL;tuesday greek evening cheap grumme ;date foodtype time price localization ;open;1;46;5;tuesday evening grumme yes price ;date time localization logical field ;3;2;0;2;0;0;0;1;0;0;;evening;tuesday;greek;cheap;grumme;;;;;;5;0;0;provide ;21;;;;;;evening;tuesday;greek;cheap;grumme;word_accuracy_100
77;2;100;1;2;Sie haben folgende Auswahlmöglichkeiten: obere, mittlere, oder untere Preisklasse oder keine Präferenz.;Ich hätte gern die untere Preisklasse. Untere Preisklasse.  ;indicateValues;price;cheap ;price ;choice;1;12;1;cheap yes ;price logical ;1;0;0;1;0;0;0;1;0;0;;evening;tuesday;greek;cheap;grumme;evening ;tuesday ;;;grumme ;5;0;0;provide ;8;hor3 hor6 hor9 hor12 hor15 hor18 hor21 ;hor4 hor5 hor6 ;;;loc7 ;evening;tuesday;greek;cheap;grumme;word_accuracy_100
77;3;100;1;2;Sie möchten also in der unteren Preisklasse essen gehen?;Ja, das ist richtig.  ;explConfirm;;yes ;logical ;closed;0;9;1;yes ;logical ;1;0;0;0;1;0;0;0;0;0;;evening;tuesday;greek;cheap;grumme;evening ;tuesday ;;cheap ;grumme ;5;0;0;affirm ;4;hor6 ;hor6 ;;prx1 prx2 prx3 ;loc7 ;evening;tuesday;greek;cheap;grumme;word_accuracy_100
77;4;100;1;2;Hier ist das passende Restaurant auf Ihre Anfrage.  {Arabesque Castroper Str. 195} Vielen dank, dass sie Boris benutzt haben. Auf Wiedersehen und einen schönen Abend! ;;inform;;;;na;0;25;0;;;;;;;;;;;0;0;154;evening;tuesday;greek;cheap;grumme;evening ;tuesday ;;cheap ;grumme ;5;;0;;0;hor6 ;hor6 ;;prx1 prx2 prx3 ;loc7 ;evening;tuesday;greek;cheap;grumme;word_accuracy_100
79;1;100;0;4;Guten Abend! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Boris erlaubt es Ihnen, eine Recherche nach den folgenden Kriterien durchzuführen: der Art der Küche, der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Stellen Sie bitte Ihre Frage.;Ich möchte ganz gerne in der Nähe der Ruhr-Universität Bochum italienisch essen gehen. Der Preis sollte dabei in der mittleren Kategorie liegen. Hallo?  ;request;ALL;italian average querenburg ;foodtype price localization ;open;1;46;3;italian yes price ;foodtype logical field ;1;2;0;2;0;0;0;1;0;0;;neutral;neutral;italian;average;querenburg;;;;;;3;0;0;provide ;24;;;;;;neutral;neutral;italian;average;querenburg;word_accuracy_100
79;2;100;0;4;Sie haben folgende Auswahlmöglichkeiten: obere, mittlere, oder untere Preisklasse oder keine Präferenz.;Mittlere Preisklasse.  ;indicateValues;price;average ;price ;choice;1;12;1;average ;price ;1;0;0;0;1;0;0;0;0;0;;neutral;neutral;italian;average;querenburg;;;italian ;;;3;0;0;provide ;2;;;cui20 ;;;neutral;neutral;italian;average;querenburg;word_accuracy_100
79;3;100;0;4;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Basilea am alten Rathaus Untermarkt 10    } {Da Capo                  Springerplatz 34} {Pinocchio Hörder Str. 330} Vielen dank, dass sie Boris benutzt haben. Auf Wiedersehen und einen schönen Abend! ;;inform;;;;na;0;35;0;;;;;;;;;;;0;0; 119 121 139;neutral;neutral;italian;average;querenburg;;;italian ;average ;;3;;0;;0;hor ;hor ;cui20 ;prx3 prx4 prx5 ;;neutral;neutral;italian;average;querenburg;word_accuracy_100
82;1;100;0;2;Guten Abend! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Boris erlaubt es Ihnen, eine Recherche nach den folgenden Kriterien durchzuführen: der Art der Küche, der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Stellen Sie bitte Ihre Frage.;Ich würde gerne heute Abend, ähm, in Grumme griechisch essen gehen, zum Preis von sagen wir 15 Euro.  ;request;ALL;thursday greek evening cheap grumme ;date foodtype time price localization ;open;1;46;5;thursday greek evening average grumme yes price ;date foodtype time price localization logical field ;4;0;1;2;0;0;0;1;0;0;;evening;thursday;greek;cheap;grumme;;;;;;5;0;0;provide ;18;;;;;;evening;tuesday;greek;cheap;grumme;word_accuracy_100
82;2;100;0;2;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Gibt es ein Restaurant in Weitmar in dem man essen gehen könnte?  ;offerModification;logical;weitmar ;localization ;choice;0;13;1;weitmar foodtype ;localization field ;1;0;0;1;0;0;0;1;0;1;;evening;thursday;greek;cheap;weitmar;evening ;thursday ;greek ;average ;grumme ;6;0;0;provide ;12;hor ;hor ;cui22 ;prx5 ;loc7 ;evening;tuesday;greek;cheap;weitmar;word_accuracy_100
82;3;100;0;2;Vielen dank, dass sie Boris benutzt haben. Auf Wiedersehen und einen schönen Abend!;;bye;bye;;;na;0;13;0;;;;;;;;;;;0;1;;evening;thursday;greek;cheap;weitmar;evening ;thursday ;greek ;average ;weitmar grumme ;6;;0;;0;hor ;hor ;cui22 ;prx5 ;loc8 ;evening;tuesday;greek;cheap;weitmar;word_accuracy_100
84;1;100;0;4;Guten Abend! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Boris erlaubt es Ihnen, eine Recherche nach den folgenden Kriterien durchzuführen: der Art der Küche, der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Stellen Sie bitte Ihre Frage.;Ich würde gerne heute Abend italienisch essen gehen, in Querenburg.  ;request;ALL;thursday italian evening querenburg ;date foodtype time localization ;open;1;46;4;thursday italian evening querenburg yes ;date foodtype time localization logical ;4;0;0;1;0;0;0;1;1;0;;evening;thursday;italian;average;querenburg;;;;;;4;0;0;provide ;10;;;;;;neutral;neutral;italian;average;querenburg;word_accuracy_100
84;2;100;0;4;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Summa cum Laude          Querenburger Höhe 282} {Mediteranee Querenburger Höhe 267} Vielen dank, dass sie Boris benutzt haben. Auf Wiedersehen und einen schönen Abend! ;;inform;;;;na;0;31;0;;;;;;;;;;;1;0; 58 136;evening;thursday;italian;average;querenburg;evening ;thursday ;italian ;;querenburg ;4;;0;;0;hor ;hor ;cui20 ;;loc12 ;neutral;neutral;italian;average;querenburg;word_accuracy_100
85;1;100;1;5;Guten Abend! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Boris erlaubt es Ihnen, eine Recherche nach den folgenden Kriterien durchzuführen: der Art der Küche, der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Stellen Sie bitte Ihre Frage.;Ich würde gerne heute Abend in Bochum koreanisch oder asiatisch essen gehen.  ;request;ALL;thursday korean asian evening bochum ;date foodtype foodtype time localization ;open;1;46;5;thursday korean asian evening yes ;date foodtype foodtype time logical ;4;1;0;1;0;0;0;1;0;0;;evening;thursday;korean;neutral;neutral;;;;;;5;0;0;provide ;12;;;;;;evening;neutral;korean;neutral;neutral;word_accuracy_100
85;2;100;1;5;Könnten Sie bitte die gewünschte Art der Küche wiederholen?;Koreanisch oder asiatisch.  ;repetitionRequest;foodtype;korean asian ;foodtype foodtype ;closed;0;9;2;korean asian ;foodtype foodtype ;2;0;0;0;1;0;0;0;0;0;;evening;thursday;korean;neutral;neutral;evening ;thursday ;korean asian ;;;5;0;0;provide ;3;hor3 hor6 hor9 hor12 hor15 hor18 hor21 ;neutral ;cui33 cui37 ;;;evening;neutral;korean;neutral;neutral;word_accuracy_100
85;3;100;1;5;Wiederholen Sie bitte die Art der Küche.;Asiatisch.  ;repetitionRequest;foodtype;asian ;foodtype ;closed;0;7;1;asian ;foodtype ;1;0;0;0;1;0;0;0;0;1;;evening;thursday;asian;neutral;neutral;evening ;thursday ;korean asian ;;;5;0;0;provide ;1;hor3 hor6 hor9 hor12 hor15 hor18 hor21 ;neutral ;cui33 cui37 ;;;evening;neutral;korean;neutral;neutral;word_accuracy_100
85;4;100;1;5;Sie möchten also asiatisch essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;0;1;;evening;thursday;asian;neutral;neutral;evening ;thursday ;asian korean ;;;5;0;0;affirm ;1;hor3 hor6 hor9 hor12 hor15 hor18 hor21 ;hor ;cui33 ;;;evening;neutral;korean;neutral;neutral;word_accuracy_100
85;5;100;1;5;Wieviel möchten Sie ungefähr pro Person ausgeben?;20 Euro.  ;request;price;average ;price ;closed;0;7;1;;;0;1;0;0;0;0;1;0;0;2;;evening;thursday;asian;average;neutral;evening ;thursday ;asian ;;;6;0;0;provide ;2;hor3 hor6 hor9 hor12 hor15 hor18 hor21 ;hor ;cui33 ;;;evening;neutral;korean;neutral;neutral;word_accuracy_100
85;6;100;1;5;Wieviel möchten Sie ungefähr pro Person ausgeben?;20 Euro.  ;request;price;average ;price ;closed;0;7;1;average ;price ;1;0;0;0;1;0;0;0;0;2;;evening;thursday;asian;average;neutral;evening ;thursday ;asian ;;;6;0;0;provide ;2;hor ;hor ;cui33 ;;;evening;neutral;korean;neutral;neutral;word_accuracy_100
85;7;100;1;5;Sie möchten also in der mittleren Preisklasse essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;9;1;yes ;logical ;1;0;0;0;1;0;0;0;0;2;;evening;thursday;asian;average;neutral;evening ;thursday ;asian ;average ;;6;0;0;affirm ;1;hor ;hor ;cui33 ;prx7 ;;evening;neutral;korean;neutral;neutral;word_accuracy_100
85;8;100;1;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;3;;evening;thursday;korean;average;neutral;evening ;thursday ;asian ;average ;;6;0;0;accept ;1;hor ;hor ;cui33 ;prx7 ;;evening;neutral;korean;neutral;neutral;word_accuracy_100
85;9;100;1;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Art des Essens.  ;request;field;foodtype ;field ;closed;1;28;1;;;0;1;0;0;0;0;1;0;0;3;;evening;thursday;korean;average;neutral;evening ;thursday ;asian ;average ;;7;0;0;provide ;3;hor ;hor ;cui33 ;prx7 ;;evening;neutral;korean;neutral;neutral;word_accuracy_100
85;10;100;1;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;3;;evening;thursday;korean;average;neutral;evening ;thursday ;asian ;average ;;7;0;0;accept ;1;hor ;hor ;cui33 ;prx7 ;;evening;neutral;korean;neutral;neutral;word_accuracy_100
