iteration;exchange_no;tar_WA;confirmation_type;taskID;system_prompt;user_utterance;sysSA;sysRep.field;userValues;userFields;Openness;indValues..y.n..;system_words;numAVPs;NLUResult.values;NLUResult.fields;Correctly.transmitted.AVPs;Deletions;Substitutions;Insertions;PA.CO;PA.PA;PA.FA;PA.IC;X.constraints.left.in.agenda;numGoalChanges;indices.of.provided.restaurants;user.task.time;user.task.date;user.task.foodtype;user.task.price;user.task.localization;system.state.time;system.state.date;system.state.foodtype;system.state.price;system.state.localization;numConceptsIntroducedSoFar;ASRModel.used..1.simple..2.abstract..3.concrete.;barge.in;userSA;user_words;structS.time;structS.date;structS.foodtype;structS.price;structS.localization;user.scen.time;user.scen.date;user.scen.foodtype;user.scen.price;user.scen.localization
68;15;100;0;3;Es gibt mehr als drei passende Restaurants auf Ihre Anfrage. Möchten Sie Ihre Frage präzisieren?;Nein.  ;offerRefinement;logical;no ;logical ;choice;0;15;1;no ;logical ;1;0;0;0;1;0;0;0;0;3;;midday;tuesday;chinese;neutral;centre;midday ;tuesday ;chinese ;neutral average ;centre ;10;0;0;neglect ;1;hor ;hor ;cui35 ;neutral ;loc01 ;midday;neutral;chinese;neutral;centre
68;16;100;0;3;{Bambushain               Dorstener Str. 158} {China                    Brückstr. 47    } {Fan Hingh                Hans Böckler Str. 19} Möchten Sie noch weitere Antworten hören? ;Ja.  ;informAndOfferMore;logical;yes ;logical ;choice;0;19;1;yes ;logical ;1;0;0;0;1;0;0;0;0;3; 77 79 82;midday;tuesday;chinese;neutral;centre;midday ;tuesday ;chinese ;average neutral ;centre ;10;0;0;accept ;1;hor ;hor ;cui35 ;neutral ;loc01 ;midday;neutral;chinese;neutral;centre
68;17;100;0;3;{Mandarin Peking          Herner Str. 127 } {Ozean                    Kortumstr. 101  } {PekingV                   Viktoriastr. 51 } Es gibt noch andere Antworten. Möchten Sie sie hören? ;Ja.  ;informAndOfferMore;logical;yes ;logical ;choice;0;20;1;yes ;logical ;1;0;0;0;1;0;0;0;0;3; 86 87 88;midday;tuesday;chinese;neutral;centre;midday ;tuesday ;chinese ;average neutral ;centre ;10;0;0;accept ;1;hor ;hor ;cui35 ;neutral ;loc01 ;midday;neutral;chinese;neutral;centre
68;18;100;0;3;{Shanghai                 Brüderstr. 2    } {Asia                     Steinring 43    } Vielen dank, dass sie Boris benutzt haben. Auf Wiedersehen und einen schönen Abend! ;;bye;bye;;;na;0;19;0;;;NA;NA;NA;NA;NA;NA;NA;NA;0;3; 89 91;midday;tuesday;chinese;neutral;centre;midday ;tuesday ;chinese ;average neutral ;centre ;10;NA;0;;0;hor ;hor ;cui35 ;neutral ;loc01 ;midday;neutral;chinese;neutral;centre
69;1;90;1;4;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Art der Küche.  ;request;ALL;foodtype ;field ;open;1;41;1;foodtype ;field ;1;0;0;0;1;0;0;0;3;0;;neutral;neutral;italian;average;querenburg;;;;;;1;0;0;provide ;3;;;;;;neutral;neutral;italian;average;querenburg
69;2;90;1;4;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Italienische Küche.  ;indicateValues;foodtype;italian ;foodtype ;choice;1;16;1;italian foodtype ;foodtype field ;1;0;0;1;0;0;0;1;2;0;;neutral;neutral;italian;average;querenburg;;;;;;2;0;0;provide ;2;;;;;;neutral;neutral;italian;average;querenburg
69;3;90;1;4;Sie möchten also italienisch essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;2;0;;neutral;neutral;italian;average;querenburg;;;italian ;;;2;0;0;affirm ;1;;hor ;cui20 ;;;neutral;neutral;italian;average;querenburg
69;4;90;1;4;Suchen Sie ein Restaurant für das Mittagessen oder für das Abendessen?;Abendessen.  ;request;time;evening ;time ;choice;1;11;1;evening ;time ;1;0;0;0;1;0;0;0;2;1;;evening;neutral;italian;average;querenburg;;;italian ;;;3;0;0;provide ;1;;hor ;cui20 ;;;neutral;neutral;italian;average;querenburg
69;5;90;1;4;Sie möchten also abends essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;2;1;;evening;neutral;italian;average;querenburg;evening ;;italian ;;;3;0;0;affirm ;1;hor ;hor ;cui20 ;;;neutral;neutral;italian;average;querenburg
69;6;90;1;4;An welchem Tag beabsichtigen Sie essen zu gehen? ;16ten 7ten.  ;request;date;16ten_7ten.   ;date ;closed;0;8;1;;;0;1;0;0;0;0;1;0;3;2;;evening;thursday;italian;average;querenburg;evening ;;italian ;;;4;0;0;provide ;2;hor ;hor ;cui20 ;;;neutral;neutral;italian;average;querenburg
69;7;90;1;4;An welchem Tag beabsichtigen Sie essen zu gehen? ;Donnerstag.  ;request;date;thursday ;date ;closed;0;8;1;thursday ;date ;1;0;0;0;1;0;0;0;2;2;;evening;thursday;italian;average;querenburg;evening ;;italian ;;;5;0;0;provide ;1;hor ;hor ;cui20 ;;;neutral;neutral;italian;average;querenburg
69;8;90;1;4;Sie möchten also Donnerstag essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;2;2;;evening;thursday;italian;average;querenburg;evening ;thursday ;italian ;;;5;0;0;affirm ;1;;;cui20 ;;;neutral;neutral;italian;average;querenburg
69;9;90;1;4;Wieviel möchten Sie ungefähr pro Person ausgeben?;Mittleres Preisniveau.  ;request;price;average ;price ;closed;0;7;1;;;0;1;0;0;0;0;1;0;1;2;;evening;thursday;italian;average;querenburg;evening ;thursday ;italian ;;;6;0;0;provide ;2;;;cui20 ;;;neutral;neutral;italian;average;querenburg
69;10;90;1;4;Wieviel möchten Sie ungefähr pro Person ausgeben?;15 Euro.  ;request;price;average ;price ;closed;0;7;1;average ;price ;1;0;0;0;1;0;0;0;1;2;;evening;thursday;italian;average;querenburg;evening ;thursday ;italian ;;;6;0;0;provide ;2;;hor ;cui20 ;;;neutral;neutral;italian;average;querenburg
69;11;90;1;4;Sie möchten also in der mittleren Preisklasse essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;9;1;yes ;logical ;1;0;0;0;1;0;0;0;1;2;;evening;thursday;italian;average;querenburg;evening ;thursday ;italian ;average ;;6;0;0;affirm ;1;hor ;hor ;cui20 ;prx5 ;;neutral;neutral;italian;average;querenburg
69;12;90;1;4;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Basilea am alten Rathaus Untermarkt 10    } {Da Capo                  Springerplatz 34} {Pinocchio Hörder Str. 330} Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag! ;;inform;;;;na;0;35;0;;;NA;NA;NA;NA;NA;NA;NA;NA;1;2; 119 121 139;evening;thursday;italian;average;querenburg;evening ;thursday ;italian ;average ;;6;NA;0;;0;hor ;hor ;cui20 ;prx5 ;;neutral;neutral;italian;average;querenburg
70;1;100;0;5;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Lage des Restaurants.  ;request;ALL;localization ;field ;open;1;41;1;foodtype ;field ;0;0;1;0;0;0;0;1;3;0;;neutral;neutral;mexican;average;centre;;;;;;1;0;0;provide ;3;;;;;;neutral;neutral;mexican;average;centre
70;2;100;0;5;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Keine Präferenz.  ;indicateValues;foodtype;neutral ;foodtype ;choice;1;16;1;neutral neutral ;foodtype logical ;1;0;0;1;0;0;0;1;2;1;;neutral;neutral;neutral;average;centre;;;;;;2;0;0;provide ;2;;;;;;neutral;neutral;mexican;average;centre
70;3;100;0;5;Suchen Sie ein Restaurant für das Mittagessen oder für das Abendessen?;Mittagessen.  ;request;time;midday ;time ;choice;1;11;1;midday ;time ;1;0;0;0;1;0;0;0;2;2;;midday;neutral;neutral;average;centre;;;neutral ;;;3;0;0;provide ;1;;hor ;neutral ;;;neutral;neutral;mexican;average;centre
70;4;100;0;5;An welchem Tag beabsichtigen Sie essen zu gehen? ;Dienstag.  ;request;date;tuesday ;date ;closed;0;8;1;tuesday ;date ;1;0;0;0;1;0;0;0;2;3;;midday;tuesday;neutral;average;centre;midday ;;neutral ;;;4;0;0;provide ;1;hor ;hor ;neutral ;;;neutral;neutral;mexican;average;centre
70;5;100;0;5;Wieviel möchten Sie ungefähr pro Person ausgeben?;30 Euro.  ;request;price;average ;price ;closed;0;7;1;expensive ;price ;0;0;1;0;0;0;0;1;1;3;;midday;tuesday;neutral;average;centre;midday ;tuesday ;neutral ;;;5;0;0;provide ;2;;;neutral ;;;neutral;neutral;mexican;average;centre
70;6;100;0;5;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Beckmannshof             Berliner Str. 39} {Taj Mahal                Kortumstr. 9    } Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag! ;;inform;;;;na;0;29;0;;;NA;NA;NA;NA;NA;NA;NA;NA;1;3; 8 95;midday;tuesday;neutral;average;centre;midday ;tuesday ;neutral ;expensive ;;5;NA;0;;0;hor ;hor ;neutral ;prx8 ;;neutral;neutral;mexican;average;centre
74;1;70;0;4;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Nach dem Preis.  ;request;ALL;price ;field ;open;1;41;1;lamb price ;foodtype field ;1;0;0;1;0;0;0;1;3;0;;neutral;neutral;italian;average;querenburg;;;;;;1;0;0;provide ;3;;;;;;neutral;neutral;italian;average;querenburg
74;2;70;0;4;Sie haben folgende Auswahlmöglichkeiten: obere, mittlere, oder untere Preisklasse oder keine Präferenz.;Mittlere Preisklasse.  ;indicateValues;price;average ;price ;choice;1;12;1;;;0;1;0;0;0;0;1;0;2;0;;neutral;neutral;italian;average;querenburg;;;lamb ;;;2;0;0;provide ;2;;;cui10 ;;;neutral;neutral;italian;average;querenburg
74;3;70;0;4;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Bosporus Stiepeler Str. 134} {Goldenes Horn Kortumstr. 20a} Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag! ;;inform;;;;na;0;29;0;;;NA;NA;NA;NA;NA;NA;NA;NA;2;0; 156 158;neutral;neutral;italian;average;querenburg;;;lamb ;;;2;NA;0;;0;hor ;hor ;cui10 ;;;neutral;neutral;italian;average;querenburg
77;1;100;1;2;Guten Abend! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Boris erlaubt es Ihnen, eine Recherche nach den folgenden Kriterien durchzuführen: der Art der Küche, der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Stellen Sie bitte Ihre Frage.;Ich möchte ganz gerne Dienstag Abend in Bochum Grumme griechisch essen gehen. Der Preis sollte dabei in der unteren Kategorie liegen.  ;request;ALL;tuesday greek evening cheap grumme ;date foodtype time price localization ;open;1;46;5;tuesday evening grumme yes price ;date time localization logical field ;3;2;0;2;0;0;0;1;0;0;;evening;tuesday;greek;cheap;grumme;;;;;;5;0;0;provide ;21;;;;;;evening;tuesday;greek;cheap;grumme
77;2;100;1;2;Sie haben folgende Auswahlmöglichkeiten: obere, mittlere, oder untere Preisklasse oder keine Präferenz.;Ich hätte gern die untere Preisklasse. Untere Preisklasse.  ;indicateValues;price;cheap ;price ;choice;1;12;1;cheap yes ;price logical ;1;0;0;1;0;0;0;1;0;0;;evening;tuesday;greek;cheap;grumme;evening ;tuesday ;;;grumme ;5;0;0;provide ;8;hor3 hor6 hor9 hor12 hor15 hor18 hor21 ;hor4 hor5 hor6 ;;;loc7 ;evening;tuesday;greek;cheap;grumme
77;3;100;1;2;Sie möchten also in der unteren Preisklasse essen gehen?;Ja, das ist richtig.  ;explConfirm;;yes ;logical ;closed;0;9;1;yes ;logical ;1;0;0;0;1;0;0;0;0;0;;evening;tuesday;greek;cheap;grumme;evening ;tuesday ;;cheap ;grumme ;5;0;0;affirm ;4;hor6 ;hor6 ;;prx1 prx2 prx3 ;loc7 ;evening;tuesday;greek;cheap;grumme
77;4;100;1;2;Hier ist das passende Restaurant auf Ihre Anfrage.  {Arabesque Castroper Str. 195} Vielen dank, dass sie Boris benutzt haben. Auf Wiedersehen und einen schönen Abend! ;;inform;;;;na;0;25;0;;;NA;NA;NA;NA;NA;NA;NA;NA;0;0;154;evening;tuesday;greek;cheap;grumme;evening ;tuesday ;;cheap ;grumme ;5;NA;0;;0;hor6 ;hor6 ;;prx1 prx2 prx3 ;loc7 ;evening;tuesday;greek;cheap;grumme
79;1;100;0;4;Guten Abend! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Boris erlaubt es Ihnen, eine Recherche nach den folgenden Kriterien durchzuführen: der Art der Küche, der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Stellen Sie bitte Ihre Frage.;Ich möchte ganz gerne in der Nähe der Ruhr-Universität Bochum italienisch essen gehen. Der Preis sollte dabei in der mittleren Kategorie liegen. Hallo?  ;request;ALL;italian average querenburg ;foodtype price localization ;open;1;46;3;italian yes price ;foodtype logical field ;1;2;0;2;0;0;0;1;0;0;;neutral;neutral;italian;average;querenburg;;;;;;3;0;0;provide ;24;;;;;;neutral;neutral;italian;average;querenburg
79;2;100;0;4;Sie haben folgende Auswahlmöglichkeiten: obere, mittlere, oder untere Preisklasse oder keine Präferenz.;Mittlere Preisklasse.  ;indicateValues;price;average ;price ;choice;1;12;1;average ;price ;1;0;0;0;1;0;0;0;0;0;;neutral;neutral;italian;average;querenburg;;;italian ;;;3;0;0;provide ;2;;;cui20 ;;;neutral;neutral;italian;average;querenburg
79;3;100;0;4;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Basilea am alten Rathaus Untermarkt 10    } {Da Capo                  Springerplatz 34} {Pinocchio Hörder Str. 330} Vielen dank, dass sie Boris benutzt haben. Auf Wiedersehen und einen schönen Abend! ;;inform;;;;na;0;35;0;;;NA;NA;NA;NA;NA;NA;NA;NA;0;0; 119 121 139;neutral;neutral;italian;average;querenburg;;;italian ;average ;;3;NA;0;;0;hor ;hor ;cui20 ;prx3 prx4 prx5 ;;neutral;neutral;italian;average;querenburg
81;1;60;1;1;Guten Abend! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Boris erlaubt es Ihnen, eine Recherche nach den folgenden Kriterien durchzuführen: der Art der Küche, der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Stellen Sie bitte Ihre Frage.;Ich würde gerne heute Abend in Bochum Zentrum Ente essen.  ;request;ALL;thursday poultry evening centre ;date foodtype time localization ;open;1;46;4;thursday poultry evening yes ;date foodtype time logical ;3;1;0;1;0;0;0;1;0;0;;evening;thursday;poultry;neutral;centre;;;;;;4;0;0;provide ;10;;;;;;neutral;neutral;poultry;neutral;neutral
81;2;60;1;1;Sie möchten also Donnerstag Abend Geflügel essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;8;1;yes ;logical ;1;0;0;0;1;0;0;0;0;0;;evening;thursday;poultry;neutral;centre;evening ;thursday ;poultry ;;;4;0;0;affirm ;1;hor3 hor6 hor9 hor12 hor15 hor18 hor21 ;hor ;cui11 ;;;neutral;neutral;poultry;neutral;neutral
81;3;60;1;1;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Haus Oekey                Auf dem Alten Kamp 10} {China                    Brückstr. 47    } {Mandarin Peking          Herner Str. 127 } Vielen dank, dass sie Boris benutzt haben. Auf Wiedersehen und einen schönen Abend! ;;inform;;;;na;0;36;0;;;NA;NA;NA;NA;NA;NA;NA;NA;0;0; 33 79 86;evening;thursday;poultry;neutral;centre;evening ;thursday ;poultry ;;;4;NA;0;;0;hor ;hor ;cui11 ;;;neutral;neutral;poultry;neutral;neutral
82;1;100;0;2;Guten Abend! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Boris erlaubt es Ihnen, eine Recherche nach den folgenden Kriterien durchzuführen: der Art der Küche, der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Stellen Sie bitte Ihre Frage.;Ich würde gerne heute Abend, ähm, in Grumme griechisch essen gehen, zum Preis von sagen wir 15 Euro.  ;request;ALL;thursday greek evening cheap grumme ;date foodtype time price localization ;open;1;46;5;thursday greek evening average grumme yes price ;date foodtype time price localization logical field ;4;0;1;2;0;0;0;1;0;0;;evening;thursday;greek;cheap;grumme;;;;;;5;0;0;provide ;18;;;;;;evening;tuesday;greek;cheap;grumme
82;2;100;0;2;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Gibt es ein Restaurant in Weitmar in dem man essen gehen könnte?  ;offerModification;logical;weitmar ;localization ;choice;0;13;1;weitmar foodtype ;localization field ;1;0;0;1;0;0;0;1;0;1;;evening;thursday;greek;cheap;weitmar;evening ;thursday ;greek ;average ;grumme ;6;0;0;provide ;12;hor ;hor ;cui22 ;prx5 ;loc7 ;evening;tuesday;greek;cheap;weitmar
82;3;100;0;2;Vielen dank, dass sie Boris benutzt haben. Auf Wiedersehen und einen schönen Abend!;;bye;bye;;;na;0;13;0;;;NA;NA;NA;NA;NA;NA;NA;NA;0;1;;evening;thursday;greek;cheap;weitmar;evening ;thursday ;greek ;average ;weitmar grumme ;6;NA;0;;0;hor ;hor ;cui22 ;prx5 ;loc8 ;evening;tuesday;greek;cheap;weitmar
89;1;60;1;4;Guten Abend! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Boris erlaubt es Ihnen, eine Recherche nach den folgenden Kriterien durchzuführen: der Art der Küche, der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Stellen Sie bitte Ihre Frage.;Ich würde gerne ein italienische Restaurant in Bochum Querenburg in der mittleren Preislage empfohlen bekommen.  ;request;ALL;italian average querenburg ;foodtype price localization ;open;1;46;3;yes neutral ;logical logical ;0;3;0;2;0;0;0;1;0;0;;neutral;neutral;italian;average;querenburg;;;;;;3;0;0;provide ;15;;;;;;neutral;neutral;italian;average;querenburg
89;2;60;1;4;Vom derzeitigen System können nur die folgenden Informationen bearbeitet werden: die Art der Küche, die Tageszeit und der Preis der Mahlzeit, der ungefähre Ort des Restaurants oder dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Bitte italienische Küche, in Bochum Querenburg, mittlere Preisklasse.  ;indicateValues;field;italian average querenburg ;foodtype price localization ;open;1;33;3;week italian average foodtype ;date foodtype price field ;2;1;0;2;0;0;0;1;0;0;;neutral;neutral;italian;average;querenburg;;;;;;3;0;0;provide ;8;;hor ;;;;neutral;neutral;italian;average;querenburg
89;3;60;1;4;Sie möchten also in der Woche in der mittleren Preisklasse italienisch essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;0;;neutral;neutral;italian;average;querenburg;;week ;italian ;average ;;3;0;0;affirm ;1;hor ;hor01 hor02 hor3 hor4 hor5 hor6 hor7 hor8 hor9 hor10 hor11 hor12 hor13 hor14 hor15 ;cui20 ;prx3 prx4 prx5 ;;neutral;neutral;italian;average;querenburg
89;4;60;1;4;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Basilea am alten Rathaus Untermarkt 10    } {Da Capo                  Springerplatz 34} {Pinocchio Hörder Str. 330} Vielen dank, dass sie Boris benutzt haben. Auf Wiedersehen und einen schönen Abend! ;;inform;;;;na;0;35;0;;;NA;NA;NA;NA;NA;NA;NA;NA;0;0; 119 121 139;neutral;neutral;italian;average;querenburg;;week ;italian ;average ;;3;NA;0;;0;;;cui20 ;prx3 prx4 prx5 ;;neutral;neutral;italian;average;querenburg
90;1;100;0;5;Guten Abend! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Boris erlaubt es Ihnen, eine Recherche nach den folgenden Kriterien durchzuführen: der Art der Küche, der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Stellen Sie bitte Ihre Frage.;Ich hätte gerne im Bochumer Süden in der hohen Preisklasse ein Restaurant mit deutscher Küche, dass am Wochenende offen hat.  ;request;ALL;weekend german expensive south ;date foodtype price localization ;open;1;46;4;weekend yes foodtype ;date logical field ;1;3;0;2;0;0;0;1;0;0;;neutral;weekend;german;expensive;south;;;;;;4;0;0;provide ;20;;;;;;neutral;weekend;german;neutral;neutral
90;2;100;0;5;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Keine Präferenz.  ;indicateValues;foodtype;neutral ;foodtype ;choice;1;16;1;neutral neutral ;foodtype logical ;1;0;0;1;0;0;0;1;0;1;;neutral;weekend;neutral;expensive;south;;weekend ;;;;5;0;0;provide ;2;;hor16 hor17 hor18 hor19 hor20 hor21 ;;;;neutral;weekend;german;neutral;neutral
90;3;100;0;5;Suchen Sie ein Restaurant für das Mittagessen oder für das Abendessen?;Abendessen.  ;request;time;evening ;time ;choice;1;11;1;evening ;time ;1;0;0;0;1;0;0;0;0;2;;evening;weekend;neutral;expensive;south;;weekend ;neutral ;;;6;0;0;provide ;1;hor ;hor16 hor17 hor18 hor19 hor20 hor21 ;neutral ;;;neutral;weekend;german;neutral;neutral
90;4;100;0;5;Wieviel möchten Sie ungefähr pro Person ausgeben?;30 Euro.  ;request;price;expensive ;price ;closed;0;7;1;expensive ;price ;1;0;0;0;1;0;0;0;0;2;;evening;weekend;neutral;expensive;south;evening ;weekend ;neutral ;;;6;0;0;provide ;2;hor18 hor21 ;hor18 hor21 ;neutral ;;;neutral;weekend;german;neutral;neutral
90;5;100;0;5;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Beckmannshof             Berliner Str. 39} {Taj Mahal                Kortumstr. 9    } Vielen dank, dass sie Boris benutzt haben. Auf Wiedersehen und einen schönen Abend! ;;inform;;;;na;0;29;0;;;NA;NA;NA;NA;NA;NA;NA;NA;0;2; 8 95;evening;weekend;neutral;expensive;south;evening ;weekend ;neutral ;expensive ;;6;NA;0;;0;hor18 hor21 ;hor18 hor21 ;neutral ;prx8 ;;neutral;weekend;german;neutral;neutral
91;1;100;1;1;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Ja schönen guten Tag. Ich hätte gern Ente gegessen in Bochum, und zwar mittwochs so um 10 Uhr vormittags.  ;request;ALL;wednesday poultry morning bochum ;date foodtype time localization ;open;1;41;4;poultry yes date ;foodtype logical field ;1;3;0;2;0;0;0;1;0;0;;morning;wednesday;poultry;neutral;bochum;;;;;;4;0;0;provide ;19;;;;;;neutral;neutral;poultry;neutral;neutral
